Asset1,Asset2,Cat1,Cat2,Intra_Inter,Corr_Lag0,Corr_Lag-4,Corr_Lag-3,Corr_Lag-2,Corr_Lag-1,Corr_Lag+1,Corr_Lag+2,Corr_Lag+3,Corr_Lag+4,Best_Lag,Best_Corr,Best_AbsCorr,Lag_Gain,Leader,Follower,Lead_Weeks
EURGBP,CAC40,FX_G10,Indices,Inter,-0.1749,0.0385,0.0334,-0.0231,-0.2053,-0.0693,0.0129,0.0176,0.0151,-1,-0.2053,0.2053,0.0304,CAC40,EURGBP,1
EURGBP,FTSE100,FX_G10,Indices,Inter,0.0257,0.043,-0.0029,-0.0025,-0.1426,-0.0681,-0.0123,-0.0044,0.0274,-1,-0.1426,0.1426,0.1169,FTSE100,EURGBP,1
EURGBP,DAX,FX_G10,Indices,Inter,-0.2167,0.0291,0.039,-0.0146,-0.2108,-0.0491,0.0264,0.017,0.0175,0,-0.2167,0.2167,0.0,Contemporain,Contemporain,0
EURGBP,SP500,FX_G10,Indices,Inter,-0.1717,0.0477,0.0015,-0.0139,-0.1315,-0.0442,-0.0357,-0.004,0.031,0,-0.1717,0.1717,0.0,Contemporain,Contemporain,0
EURGBP,HANGSENG,FX_G10,Indices,Inter,-0.1332,0.0649,0.0195,-0.0123,-0.0761,0.0063,0.0342,0.0082,-0.01,0,-0.1332,0.1332,0.0,Contemporain,Contemporain,0
EURGBP,NIKKEI225,FX_G10,Indices,Inter,-0.2461,0.0483,0.0623,-0.0485,-0.1557,-0.0015,0.0182,-0.02,0.0075,0,-0.2461,0.2461,0.0,Contemporain,Contemporain,0
EURGBP,NASDAQ100,FX_G10,Indices,Inter,-0.1441,0.0419,-0.0054,-0.0422,-0.0928,-0.0431,-0.0168,-0.0026,0.0108,0,-0.1441,0.1441,0.0,Contemporain,Contemporain,0
EURGBP,RUSSELL2000,FX_G10,Indices,Inter,-0.1616,0.0559,0.0341,-0.0055,-0.1709,-0.04,-0.0561,-0.0032,0.0225,-1,-0.1709,0.1709,0.0093,RUSSELL2000,EURGBP,1
EURGBP,EUROSTOXX50,FX_G10,Indices,Inter,-0.1872,0.0362,0.0331,-0.0238,-0.2217,-0.0615,0.0271,0.0129,0.0089,-1,-0.2217,0.2217,0.0345,EUROSTOXX50,EURGBP,1
EURGBP,VIX,FX_G10,Indices,Inter,0.086,-0.0116,-0.0048,0.1034,0.101,0.0112,-0.0655,0.0253,0.0163,-2,0.1034,0.1034,0.0174,VIX,EURGBP,2
EURJPY,EURUSD,FX_G10,FX_G10,Intra,0.3915,0.001,-0.0325,-0.0439,-0.0565,0.0206,-0.0895,-0.0303,-0.0021,0,0.3915,0.3915,0.0,Contemporain,Contemporain,0
EURJPY,GBPJPY,FX_G10,FX_G10,Intra,0.7651,-0.0548,0.0191,-0.0855,0.0249,0.0358,-0.0355,-0.0459,-0.0928,0,0.7651,0.7651,0.0,Contemporain,Contemporain,0
EURJPY,GBPUSD,FX_G10,FX_G10,Intra,0.2964,0.0132,-0.0132,-0.043,-0.0121,0.0641,-0.0224,-0.0882,-0.0322,0,0.2964,0.2964,0.0,Contemporain,Contemporain,0
EURJPY,GOLD,FX_G10,Commodites,Inter,-0.0771,-0.0582,0.0439,0.0043,-0.0701,-0.0402,0.0325,-0.0355,0.0695,0,-0.0771,0.0771,0.0,Contemporain,Contemporain,0
EURJPY,COPPER,FX_G10,Commodites,Inter,0.1527,-0.0021,0.008,0.0308,0.066,0.0043,-0.0622,-0.0352,0.0236,0,0.1527,0.1527,0.0,Contemporain,Contemporain,0
EURJPY,NAT_GAS,FX_G10,Commodites,Inter,0.1039,-0.0142,0.043,-0.0252,0.0132,0.0171,-0.0436,0.022,-0.0144,0,0.1039,0.1039,0.0,Contemporain,Contemporain,0
EURJPY,NZDUSD,FX_G10,FX_G10,Intra,0.1377,0.0087,-0.046,0.0084,-0.075,-0.0286,0.0079,-0.036,-0.0311,0,0.1377,0.1377,0.0,Contemporain,Contemporain,0
EURJPY,PLATINUM,FX_G10,Commodites,Inter,0.0513,-0.015,0.0045,0.0794,-0.0583,0.0043,0.0153,0.0187,0.0041,-2,0.0794,0.0794,0.0281,PLATINUM,EURJPY,2
EURJPY,SILVER,FX_G10,Commodites,Inter,0.0044,-0.0698,-0.0021,0.0748,-0.0427,-0.0236,0.0587,-0.0131,0.0098,-2,0.0748,0.0748,0.0704,SILVER,EURJPY,2
EURJPY,USDCAD,FX_G10,FX_G10,Intra,-0.2407,-0.0074,0.0118,-0.0356,0.0387,0.0045,0.0128,0.0096,-0.0434,0,-0.2407,0.2407,0.0,Contemporain,Contemporain,0
EURJPY,USDCHF,FX_G10,FX_G10,Intra,-0.0117,-0.0547,-0.0378,0.0217,0.0653,0.0093,0.0101,0.0094,-0.0366,-1,0.0653,0.0653,0.0536,USDCHF,EURJPY,1
EURJPY,USDJPY,FX_G10,FX_G10,Intra,0.6232,-0.0796,0.0366,-0.0595,0.0427,-0.0226,-0.0206,0.0348,-0.0777,0,0.6232,0.6232,0.0,Contemporain,Contemporain,0
EURJPY,USDNOK,FX_G10,FX_G10,Intra,-0.1947,-0.0023,-0.0476,0.0779,-0.0808,0.1132,0.0156,0.0157,-0.0527,0,-0.1947,0.1947,0.0,Contemporain,Contemporain,0
EURJPY,USDSEK,FX_G10,FX_G10,Intra,-0.3198,-0.0058,0.011,0.0693,0.0103,0.029,0.0526,0.0095,-0.0281,0,-0.3198,0.3198,0.0,Contemporain,Contemporain,0
EURJPY,ASX200,FX_G10,Indices,Inter,0.1157,-0.0533,-0.0013,0.0292,-0.0402,-0.0299,-0.0404,-0.1262,0.0333,3,-0.1262,0.1262,0.0105,EURJPY,ASX200,3
EURJPY,DOWJONES,FX_G10,Indices,Inter,0.2103,-0.0072,-0.036,0.0137,-0.0223,-0.0503,-0.0054,-0.0389,-0.0397,0,0.2103,0.2103,0.0,Contemporain,Contemporain,0
EURJPY,CAC40,FX_G10,Indices,Inter,0.2135,-0.0104,-0.0383,-0.0465,0.0063,-0.0581,-0.0761,-0.0197,-0.043,0,0.2135,0.2135,0.0,Contemporain,Contemporain,0
EURJPY,FTSE100,FX_G10,Indices,Inter,0.1454,-0.0342,0.0116,0.0248,-0.0393,-0.064,-0.0357,-0.0113,-0.0317,0,0.1454,0.1454,0.0,Contemporain,Contemporain,0
EURJPY,DAX,FX_G10,Indices,Inter,0.1822,-0.0032,-0.0331,-0.0367,0.0004,-0.0626,-0.0503,-0.0203,-0.0466,0,0.1822,0.1822,0.0,Contemporain,Contemporain,0
EURJPY,SP500,FX_G10,Indices,Inter,0.1999,0.0018,-0.0475,0.0277,0.0036,-0.062,-0.0207,-0.0441,-0.0368,0,0.1999,0.1999,0.0,Contemporain,Contemporain,0
EURJPY,HANGSENG,FX_G10,Indices,Inter,0.199,-0.0207,0.0187,-0.0471,0.0268,-0.0655,-0.0829,-0.0393,-0.0266,0,0.199,0.199,0.0,Contemporain,Contemporain,0
EURJPY,NIKKEI225,FX_G10,Indices,Inter,0.4143,-0.0509,0.0168,-0.0118,-0.0328,-0.0016,-0.0986,-0.0008,-0.047,0,0.4143,0.4143,0.0,Contemporain,Contemporain,0
EURJPY,NASDAQ100,FX_G10,Indices,Inter,0.1426,0.0157,-0.0677,0.0295,0.028,-0.0688,-0.021,-0.0312,-0.015,0,0.1426,0.1426,0.0,Contemporain,Contemporain,0
EURJPY,RUSSELL2000,FX_G10,Indices,Inter,0.1964,0.0122,-0.0157,-0.0019,-0.0203,-0.0555,-0.0293,-0.0385,-0.0212,0,0.1964,0.1964,0.0,Contemporain,Contemporain,0
EURJPY,EUROSTOXX50,FX_G10,Indices,Inter,0.1977,-0.011,-0.0375,-0.0368,0.0137,-0.0549,-0.0667,-0.0191,-0.0423,0,0.1977,0.1977,0.0,Contemporain,Contemporain,0
EURJPY,VIX,FX_G10,Indices,Inter,-0.1634,-0.0109,0.0603,-0.0354,-0.0973,0.0927,0.0254,0.0403,0.0572,0,-0.1634,0.1634,0.0,Contemporain,Contemporain,0
EURUSD,GBPJPY,FX_G10,FX_G10,Intra,0.1786,0.0096,-0.0367,-0.0489,-0.0307,-0.0035,-0.0426,-0.0469,0.0087,0,0.1786,0.1786,0.0,Contemporain,Contemporain,0
EURUSD,GBPUSD,FX_G10,FX_G10,Intra,0.6685,0.0267,-0.0286,-0.0015,-0.0983,0.0056,-0.0374,-0.0378,0.0226,0,0.6685,0.6685,0.0,Contemporain,Contemporain,0
EURUSD,GOLD,FX_G10,Commodites,Inter,0.3336,-0.041,0.0746,-0.1068,0.0648,-0.0384,0.0636,-0.0401,0.0843,0,0.3336,0.3336,0.0,Contemporain,Contemporain,0
EURUSD,COPPER,FX_G10,Commodites,Inter,0.2807,-0.0038,-0.0168,-0.0027,-0.0106,0.0081,0.0054,0.0001,-0.0282,0,0.2807,0.2807,0.0,Contemporain,Contemporain,0
EURUSD,NAT_GAS,FX_G10,Commodites,Inter,0.0101,-0.0178,-0.0076,0.0008,-0.0205,-0.0282,-0.0162,-0.0315,0.0312,3,-0.0315,0.0315,0.0214,EURUSD,NAT_GAS,3
EURUSD,NZDUSD,FX_G10,FX_G10,Intra,0.6273,-0.0308,0.0095,0.008,-0.1106,-0.0374,0.0217,0.0052,-0.0044,0,0.6273,0.6273,0.0,Contemporain,Contemporain,0
EURUSD,PLATINUM,FX_G10,Commodites,Inter,0.3007,-0.0422,0.0833,-0.0525,0.0208,-0.0549,0.0274,0.0094,0.0121,0,0.3007,0.3007,0.0,Contemporain,Contemporain,0
EURUSD,SILVER,FX_G10,Commodites,Inter,0.2964,-0.0627,0.0485,-0.066,0.0342,-0.0112,0.0423,-0.0336,0.047,0,0.2964,0.2964,0.0,Contemporain,Contemporain,0
EURUSD,USDCAD,FX_G10,FX_G10,Intra,-0.5682,0.0195,-0.0246,-0.0098,0.0373,0.0701,-0.0098,-0.0069,-0.0552,0,-0.5682,0.5682,0.0,Contemporain,Contemporain,0
EURUSD,USDCHF,FX_G10,FX_G10,Intra,-0.6325,-0.0255,-0.0082,0.0263,0.1128,0.0359,0.0022,0.0186,-0.0484,0,-0.6325,0.6325,0.0,Contemporain,Contemporain,0
EURUSD,USDJPY,FX_G10,FX_G10,Intra,-0.4749,-0.0156,-0.0148,-0.0583,0.0641,-0.0098,-0.0135,-0.0184,-0.012,0,-0.4749,0.4749,0.0,Contemporain,Contemporain,0
EURUSD,USDNOK,FX_G10,FX_G10,Intra,-0.2681,-0.0373,-0.0477,0.0784,-0.1065,-0.0577,-0.0595,0.0043,0.0265,0,-0.2681,0.2681,0.0,Contemporain,Contemporain,0
EURUSD,USDSEK,FX_G10,FX_G10,Intra,-0.7979,-0.0343,-0.0236,0.0092,0.0359,0.0383,0.0023,0.0195,-0.0341,0,-0.7979,0.7979,0.0,Contemporain,Contemporain,0
EURUSD,ASX200,FX_G10,Indices,Inter,0.0754,-0.0675,0.0695,0.0176,-0.0316,0.028,-0.0534,-0.0821,0.0335,3,-0.0821,0.0821,0.0067,EURUSD,ASX200,3
EURUSD,DOWJONES,FX_G10,Indices,Inter,0.2199,-0.0555,0.0735,0.0028,-0.0647,-0.0437,-0.0098,-0.031,-0.0215,0,0.2199,0.2199,0.0,Contemporain,Contemporain,0
EURUSD,CAC40,FX_G10,Indices,Inter,0.0408,-0.0496,0.0865,-0.0194,0.0066,-0.0528,-0.0026,-0.0034,-0.0628,-3,0.0865,0.0865,0.0457,CAC40,EURUSD,3
EURUSD,FTSE100,FX_G10,Indices,Inter,0.0124,-0.1126,0.1026,-0.0062,0.0358,-0.0353,-0.0014,0.0304,-0.0461,-4,-0.1126,0.1126,0.1002,FTSE100,EURUSD,4
EURUSD,DAX,FX_G10,Indices,Inter,0.0331,-0.0512,0.0929,-0.016,0.0161,-0.0397,0.0008,-0.0075,-0.0897,-3,0.0929,0.0929,0.0598,DAX,EURUSD,3
EURUSD,SP500,FX_G10,Indices,Inter,0.2207,-0.0612,0.0622,0.0064,-0.0611,-0.0502,-0.0124,-0.0287,-0.036,0,0.2207,0.2207,0.0,Contemporain,Contemporain,0
EURUSD,HANGSENG,FX_G10,Indices,Inter,0.2303,-0.0036,0.075,-0.0675,0.0286,0.002,0.0025,0.0448,0.0205,0,0.2303,0.2303,0.0,Contemporain,Contemporain,0
EURUSD,NIKKEI225,FX_G10,Indices,Inter,0.0595,-0.0557,0.0384,-0.0208,-0.0385,-0.0772,-0.0088,-0.0199,-0.0104,1,-0.0772,0.0772,0.0177,EURUSD,NIKKEI225,1
EURUSD,NASDAQ100,FX_G10,Indices,Inter,0.1744,-0.0474,0.0503,0.0036,-0.0489,-0.0475,-0.0067,-0.0065,-0.0429,0,0.1744,0.1744,0.0,Contemporain,Contemporain,0
EURUSD,RUSSELL2000,FX_G10,Indices,Inter,0.2125,-0.0495,0.0543,-0.0225,-0.0563,-0.0746,0.0154,-0.0313,-0.0257,0,0.2125,0.2125,0.0,Contemporain,Contemporain,0
EURUSD,EUROSTOXX50,FX_G10,Indices,Inter,0.0281,-0.0439,0.0871,-0.0174,0.022,-0.0399,-0.0099,-0.0056,-0.0736,-3,0.0871,0.0871,0.059,EUROSTOXX50,EURUSD,3
EURUSD,VIX,FX_G10,Indices,Inter,-0.0457,0.0306,-0.0612,0.0042,0.0002,0.0099,0.0259,0.0073,0.0648,4,0.0648,0.0648,0.0191,EURUSD,VIX,4
GBPJPY,GBPUSD,FX_G10,FX_G10,Intra,0.6158,0.032,-0.0408,-0.0768,0.023,0.0113,-0.0364,-0.0936,0.0,0,0.6158,0.6158,0.0,Contemporain,Contemporain,0
GBPJPY,GOLD,FX_G10,Commodites,Inter,-0.0814,-0.0519,0.0375,-0.0004,-0.0101,-0.1221,0.0242,-0.0876,0.0262,1,-0.1221,0.1221,0.0407,GBPJPY,GOLD,1
GBPJPY,COPPER,FX_G10,Commodites,Inter,0.1675,-0.0174,-0.0162,0.0005,0.0776,-0.0116,-0.0364,-0.0168,0.0116,0,0.1675,0.1675,0.0,Contemporain,Contemporain,0
GBPJPY,NAT_GAS,FX_G10,Commodites,Inter,0.1127,-0.0421,0.0004,-0.0023,-0.0003,0.0581,-0.0234,0.0107,-0.029,0,0.1127,0.1127,0.0,Contemporain,Contemporain,0
GBPJPY,NZDUSD,FX_G10,FX_G10,Intra,0.1555,-0.0004,-0.0606,-0.0396,-0.0108,-0.0509,0.031,-0.0558,-0.0246,0,0.1555,0.1555,0.0,Contemporain,Contemporain,0
GBPJPY,PLATINUM,FX_G10,Commodites,Inter,0.073,-0.0376,0.0295,0.0833,-0.0189,-0.0489,0.0304,-0.0034,-0.0352,-2,0.0833,0.0833,0.0103,PLATINUM,GBPJPY,2
GBPJPY,SILVER,FX_G10,Commodites,Inter,0.0256,-0.0576,0.003,0.0573,0.0129,-0.0681,0.0461,-0.0463,-0.0062,1,-0.0681,0.0681,0.0425,GBPJPY,SILVER,1
GBPJPY,USDCAD,FX_G10,FX_G10,Intra,-0.2449,0.0083,0.0556,-0.0508,-0.007,0.0483,-0.0003,0.0366,-0.0406,0,-0.2449,0.2449,0.0,Contemporain,Contemporain,0
GBPJPY,USDCHF,FX_G10,FX_G10,Intra,0.05,-0.0657,-0.029,0.0209,0.0247,0.0748,-0.0247,0.0249,-0.0237,1,0.0748,0.0748,0.0248,GBPJPY,USDCHF,1
GBPJPY,USDJPY,FX_G10,FX_G10,Intra,0.5779,-0.0957,-0.0033,0.0021,0.0385,0.0506,-0.0408,0.0503,-0.0608,0,0.5779,0.5779,0.0,Contemporain,Contemporain,0
GBPJPY,USDNOK,FX_G10,FX_G10,Intra,-0.0877,-0.003,0.0004,0.0057,-0.048,0.0754,-0.0161,0.045,-0.0759,0,-0.0877,0.0877,0.0,Contemporain,Contemporain,0
GBPJPY,USDSEK,FX_G10,FX_G10,Intra,-0.2125,-0.0059,0.0423,0.0702,-0.0174,0.053,0.0167,0.0305,-0.0614,0,-0.2125,0.2125,0.0,Contemporain,Contemporain,0
GBPJPY,ASX200,FX_G10,Indices,Inter,0.2606,-0.0696,-0.0249,0.0329,0.0046,0.0138,-0.0229,-0.105,-0.0164,0,0.2606,0.2606,0.0,Contemporain,Contemporain,0
GBPJPY,DOWJONES,FX_G10,Indices,Inter,0.2762,-0.0352,-0.0342,0.0117,0.0739,-0.0136,0.0154,-0.0202,-0.0617,0,0.2762,0.2762,0.0,Contemporain,Contemporain,0
GBPJPY,CAC40,FX_G10,Indices,Inter,0.2825,-0.0337,-0.0497,-0.0228,0.14,-0.003,-0.0687,-0.0282,-0.0399,0,0.2825,0.2825,0.0,Contemporain,Contemporain,0
GBPJPY,FTSE100,FX_G10,Indices,Inter,0.1025,-0.055,0.0109,0.0192,0.0628,-0.0103,-0.0215,-0.0084,-0.0398,0,0.1025,0.1025,0.0,Contemporain,Contemporain,0
GBPJPY,DAX,FX_G10,Indices,Inter,0.2844,-0.0215,-0.0476,-0.0219,0.1387,-0.0197,-0.0562,-0.0289,-0.0448,0,0.2844,0.2844,0.0,Contemporain,Contemporain,0
GBPJPY,SP500,FX_G10,Indices,Inter,0.2689,-0.0313,-0.036,0.0286,0.0902,-0.0224,0.008,-0.0345,-0.0459,0,0.2689,0.2689,0.0,Contemporain,Contemporain,0
GBPJPY,HANGSENG,FX_G10,Indices,Inter,0.2428,-0.059,0.0031,-0.0288,0.0716,-0.0549,-0.0873,-0.04,-0.0119,0,0.2428,0.2428,0.0,Contemporain,Contemporain,0
GBPJPY,NIKKEI225,FX_G10,Indices,Inter,0.4859,-0.0717,-0.026,0.0208,0.0774,-0.0014,-0.0899,0.0102,-0.0391,0,0.4859,0.4859,0.0,Contemporain,Contemporain,0
GBPJPY,NASDAQ100,FX_G10,Indices,Inter,0.2056,-0.0168,-0.0468,0.0483,0.0837,-0.0282,-0.0034,-0.0251,-0.0164,0,0.2056,0.2056,0.0,Contemporain,Contemporain,0
GBPJPY,RUSSELL2000,FX_G10,Indices,Inter,0.2615,-0.0275,-0.0326,-0.0001,0.0953,-0.0185,0.0126,-0.0311,-0.0273,0,0.2615,0.2615,0.0,Contemporain,Contemporain,0
GBPJPY,EUROSTOXX50,FX_G10,Indices,Inter,0.2774,-0.0325,-0.0486,-0.0152,0.1564,-0.0052,-0.07,-0.0253,-0.0354,0,0.2774,0.2774,0.0,Contemporain,Contemporain,0
GBPJPY,VIX,FX_G10,Indices,Inter,-0.1851,-0.0003,0.048,-0.0935,-0.1418,0.0665,0.0618,0.0188,0.0287,0,-0.1851,0.1851,0.0,Contemporain,Contemporain,0
GBPUSD,GOLD,FX_G10,Commodites,Inter,0.2509,-0.0417,0.0634,-0.0913,0.1062,-0.1383,0.0502,-0.1033,0.037,0,0.2509,0.2509,0.0,Contemporain,Contemporain,0
GBPUSD,COPPER,FX_G10,Commodites,Inter,0.2837,-0.0201,-0.042,-0.0282,0.0226,-0.0106,0.0196,0.013,-0.0312,0,0.2837,0.2837,0.0,Contemporain,Contemporain,0
GBPUSD,NAT_GAS,FX_G10,Commodites,Inter,0.0442,-0.0515,-0.045,0.0216,-0.0286,0.0273,0.0011,-0.0335,0.0034,-4,-0.0515,0.0515,0.0073,NAT_GAS,GBPUSD,4
GBPUSD,NZDUSD,FX_G10,FX_G10,Intra,0.5701,-0.0331,-0.0219,-0.0474,-0.0338,-0.065,0.0479,-0.0277,-0.0039,0,0.5701,0.5701,0.0,Contemporain,Contemporain,0
GBPUSD,PLATINUM,FX_G10,Commodites,Inter,0.2849,-0.0624,0.0973,-0.0179,0.0489,-0.1074,0.045,-0.013,-0.0366,0,0.2849,0.2849,0.0,Contemporain,Contemporain,0
GBPUSD,SILVER,FX_G10,Commodites,Inter,0.2699,-0.0543,0.0432,-0.0545,0.0839,-0.0688,0.0341,-0.0703,0.0228,0,0.2699,0.2699,0.0,Contemporain,Contemporain,0
GBPUSD,USDCAD,FX_G10,FX_G10,Intra,-0.5355,0.0323,0.0345,-0.0365,-0.01,0.1122,-0.021,0.0282,-0.0533,0,-0.5355,0.5355,0.0,Contemporain,Contemporain,0
GBPUSD,USDCHF,FX_G10,FX_G10,Intra,-0.4492,-0.0482,-0.0066,0.0254,0.0613,0.1099,-0.0381,0.0372,-0.0351,0,-0.4492,0.4492,0.0,Contemporain,Contemporain,0
GBPUSD,USDJPY,FX_G10,FX_G10,Intra,-0.287,-0.0509,-0.0498,0.0086,0.0586,0.073,-0.0412,0.0129,-0.0106,0,-0.287,0.287,0.0,Contemporain,Contemporain,0
GBPUSD,USDNOK,FX_G10,FX_G10,Intra,-0.1495,-0.0325,0.0056,-0.0005,-0.0657,-0.0609,-0.0824,0.0426,-0.02,0,-0.1495,0.1495,0.0,Contemporain,Contemporain,0
GBPUSD,USDSEK,FX_G10,FX_G10,Intra,-0.6105,-0.0302,0.0217,0.0262,-0.0009,0.0687,-0.0282,0.0442,-0.0755,0,-0.6105,0.6105,0.0,Contemporain,Contemporain,0
GBPUSD,ASX200,FX_G10,Indices,Inter,0.2596,-0.0867,0.0271,0.0265,0.0174,0.0658,-0.0331,-0.0723,-0.024,0,0.2596,0.2596,0.0,Contemporain,Contemporain,0
GBPUSD,DOWJONES,FX_G10,Indices,Inter,0.3094,-0.0792,0.0516,0.0039,0.0538,-0.0054,0.0159,-0.0116,-0.0553,0,0.3094,0.3094,0.0,Contemporain,Contemporain,0
GBPUSD,CAC40,FX_G10,Indices,Inter,0.1664,-0.0691,0.045,0.001,0.1639,0.0067,-0.0117,-0.0163,-0.0609,0,0.1664,0.1664,0.0,Contemporain,Contemporain,0
GBPUSD,FTSE100,FX_G10,Indices,Inter,-0.0077,-0.1242,0.0852,-0.0045,0.1399,0.0197,0.0074,0.0281,-0.0575,-1,0.1399,0.1399,0.1322,FTSE100,GBPUSD,1
GBPUSD,DAX,FX_G10,Indices,Inter,0.1912,-0.0628,0.0471,-0.0034,0.1756,0.0026,-0.0187,-0.0198,-0.085,0,0.1912,0.1912,0.0,Contemporain,Contemporain,0
GBPUSD,SP500,FX_G10,Indices,Inter,0.311,-0.0873,0.0506,0.0144,0.052,-0.01,0.0189,-0.0222,-0.0506,0,0.311,0.311,0.0,Contemporain,Contemporain,0
GBPUSD,HANGSENG,FX_G10,Indices,Inter,0.2895,-0.0522,0.0465,-0.0462,0.0835,-0.0032,-0.0246,0.0281,0.0266,0,0.2895,0.2895,0.0,Contemporain,Contemporain,0
GBPUSD,NIKKEI225,FX_G10,Indices,Inter,0.2359,-0.0822,-0.0153,0.0183,0.0897,-0.0647,-0.0207,-0.0022,-0.012,0,0.2359,0.2359,0.0,Contemporain,Contemporain,0
GBPUSD,NASDAQ100,FX_G10,Indices,Inter,0.2515,-0.0719,0.0463,0.0341,0.0317,-0.0081,0.0101,-0.0059,-0.0405,0,0.2515,0.2515,0.0,Contemporain,Contemporain,0
GBPUSD,RUSSELL2000,FX_G10,Indices,Inter,0.2977,-0.083,0.0187,-0.0155,0.0852,-0.0322,0.0559,-0.0247,-0.036,0,0.2977,0.2977,0.0,Contemporain,Contemporain,0
GBPUSD,EUROSTOXX50,FX_G10,Indices,Inter,0.1646,-0.0625,0.046,0.0028,0.1891,0.0119,-0.0281,-0.0152,-0.0648,-1,0.1891,0.1891,0.0245,EUROSTOXX50,GBPUSD,1
GBPUSD,VIX,FX_G10,Indices,Inter,-0.1022,0.0339,-0.0459,-0.0762,-0.0767,0.0015,0.069,-0.0113,0.0369,0,-0.1022,0.1022,0.0,Contemporain,Contemporain,0
GOLD,COPPER,Commodites,Commodites,Intra,0.2556,0.0072,-0.0354,0.0365,-0.0694,0.0467,0.0063,-0.0025,-0.0044,0,0.2556,0.2556,0.0,Contemporain,Contemporain,0
GOLD,NAT_GAS,Commodites,Commodites,Intra,-0.0328,-0.0446,-0.0034,0.0366,-0.0315,-0.0499,-0.0056,0.0168,0.0164,1,-0.0499,0.0499,0.0171,GOLD,NAT_GAS,1
GOLD,NZDUSD,Commodites,FX_G10,Inter,0.3254,0.0054,-0.0434,0.0511,-0.0636,0.0848,-0.0771,0.0265,-0.0632,0,0.3254,0.3254,0.0,Contemporain,Contemporain,0
GOLD,PLATINUM,Commodites,Commodites,Intra,0.5816,-0.0237,-0.0601,0.0043,-0.0714,-0.0199,-0.0429,0.036,-0.0682,0,0.5816,0.5816,0.0,Contemporain,Contemporain,0
GOLD,SILVER,Commodites,Commodites,Intra,0.7818,-0.0288,-0.062,0.0117,-0.0714,0.0032,-0.0458,-0.0394,-0.0235,0,0.7818,0.7818,0.0,Contemporain,Contemporain,0
GOLD,USDCAD,Commodites,FX_G10,Inter,-0.3093,0.0056,0.0368,-0.0539,0.0425,0.0115,0.0345,-0.0424,0.0019,0,-0.3093,0.3093,0.0,Contemporain,Contemporain,0
GOLD,USDCHF,Commodites,FX_G10,Inter,-0.3908,-0.0208,0.0662,-0.0023,0.0067,-0.0639,0.1218,-0.0522,0.0129,0,-0.3908,0.3908,0.0,Contemporain,Contemporain,0
GOLD,USDJPY,Commodites,FX_G10,Inter,-0.3587,-0.0064,0.0009,-0.023,-0.0042,-0.1218,0.0936,-0.0199,-0.0212,0,-0.3587,0.3587,0.0,Contemporain,Contemporain,0
GOLD,USDNOK,Commodites,FX_G10,Inter,-0.0824,0.0286,-0.0775,0.0418,-0.0462,0.0547,-0.1635,0.1157,-0.0669,2,-0.1635,0.1635,0.0811,GOLD,USDNOK,2
GOLD,USDSEK,Commodites,FX_G10,Inter,-0.2744,-0.0668,-0.0111,-0.0643,0.0345,-0.0386,0.0372,0.0114,-0.0041,0,-0.2744,0.2744,0.0,Contemporain,Contemporain,0
GOLD,ASX200,Commodites,Indices,Inter,0.0919,-0.0508,-0.0741,-0.0008,-0.0945,0.0899,0.0167,0.059,-0.0364,-1,-0.0945,0.0945,0.0026,ASX200,GOLD,1
GOLD,DOWJONES,Commodites,Indices,Inter,0.1292,-0.0092,-0.0554,0.0681,-0.1426,0.0174,-0.0037,0.1319,-0.0885,-1,-0.1426,0.1426,0.0134,DOWJONES,GOLD,1
GOLD,CAC40,Commodites,Indices,Inter,0.0235,-0.0427,-0.009,0.0092,-0.0734,0.0106,0.0353,0.0572,-0.061,-1,-0.0734,0.0734,0.0499,CAC40,GOLD,1
GOLD,FTSE100,Commodites,Indices,Inter,0.1071,-0.0904,0.0061,0.0252,-0.0181,-0.0439,0.0131,0.0865,-0.0515,0,0.1071,0.1071,0.0,Contemporain,Contemporain,0
GOLD,DAX,Commodites,Indices,Inter,0.0447,-0.0655,-0.03,0.0179,-0.0444,0.0181,0.0367,0.0444,-0.0594,-4,-0.0655,0.0655,0.0208,DAX,GOLD,4
GOLD,SP500,Commodites,Indices,Inter,0.1397,-0.0054,-0.0668,0.0548,-0.1355,0.0254,-0.0011,0.117,-0.0667,0,0.1397,0.1397,0.0,Contemporain,Contemporain,0
GOLD,HANGSENG,Commodites,Indices,Inter,0.1478,-0.0293,-0.0243,0.0232,-0.067,0.0393,0.0465,0.0893,0.0053,0,0.1478,0.1478,0.0,Contemporain,Contemporain,0
GOLD,NIKKEI225,Commodites,Indices,Inter,0.0017,-0.0115,-0.0916,0.0354,-0.1248,-0.0625,0.0406,0.083,-0.1051,-1,-0.1248,0.1248,0.1231,NIKKEI225,GOLD,1
GOLD,NASDAQ100,Commodites,Indices,Inter,0.0978,0.0115,-0.0624,0.0174,-0.113,0.0375,0.0177,0.0843,-0.0145,-1,-0.113,0.113,0.0152,NASDAQ100,GOLD,1
GOLD,RUSSELL2000,Commodites,Indices,Inter,0.1351,-0.0538,-0.0775,0.0228,-0.149,-0.0099,0.023,0.0996,-0.0857,-1,-0.149,0.149,0.0139,RUSSELL2000,GOLD,1
GOLD,EUROSTOXX50,Commodites,Indices,Inter,0.0358,-0.0478,-0.0108,0.0104,-0.0444,0.0153,0.0354,0.0394,-0.049,4,-0.049,0.049,0.0132,GOLD,EUROSTOXX50,4
