Leader,Follower,Cat_Leader,Cat_Follower,Intra_Inter,Best_Lag,Best_Pvalue,Best_Fstat,Significant,Pvals_by_lag,Frequency,Pval_Bonferroni,Sig_Bonferroni,Pval_BH,Sig_BH,Significant_Final
EUROSTOXX50,AUDJPY,Indices,FX_G10,Inter,2,0.0,203.9769,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,EUROSTOXX50,Indices,Indices,Intra,5,0.0,25.467,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,NIKKEI225,Indices,Indices,Intra,2,0.0,341.3644,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,HANGSENG,Indices,Indices,Intra,2,0.0,119.1619,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,DAX,Indices,Indices,Intra,5,0.0,26.0055,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,FTSE100,Indices,Indices,Intra,4,0.0,30.4957,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,CAC40,Indices,Indices,Intra,5,0.0,25.8085,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,ASX200,Indices,Indices,Intra,5,0.0,155.6527,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,USDSEK,Indices,FX_G10,Inter,2,0.0,113.9845,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,USDNOK,Indices,FX_G10,Inter,5,0.0,92.6059,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,USDJPY,Indices,FX_G10,Inter,2,0.0,41.9971,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,USDCAD,Indices,FX_G10,Inter,2,0.0,264.5893,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,NZDUSD,Indices,FX_G10,Inter,2,0.0,164.289,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,GBPUSD,Indices,FX_G10,Inter,2,0.0,107.7511,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,GBPJPY,Indices,FX_G10,Inter,1,0.0,346.6822,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,EURUSD,Indices,FX_G10,Inter,2,0.0,22.0179,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,EURJPY,Indices,FX_G10,Inter,1,0.0,154.0018,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,EURGBP,Indices,FX_G10,Inter,3,0.0,41.9732,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,EURCHF,Indices,FX_G10,Inter,1,0.0,41.658,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,WTI_CRUDE,Indices,Commodites,Inter,4,0.0,10.507,True,"{1: 0.9635, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,AUDUSD,Indices,FX_G10,Inter,2,0.0,294.5447,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,AUDJPY,Indices,FX_G10,Inter,1,0.0,770.9805,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,LEAD,Indices,Commodites,Inter,1,0.0,54.5002,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
RUSSELL2000,ZINC,Indices,Commodites,Inter,2,0.0,20.0381,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,NZDUSD,Indices,FX_G10,Inter,3,0.0,37.7572,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,EUROSTOXX50,Indices,Indices,Intra,5,0.0,26.1773,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,USDCAD,Indices,FX_G10,Inter,1,0.0,218.7036,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,USDNOK,Indices,FX_G10,Inter,5,0.0,32.6471,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,NIKKEI225,Indices,Indices,Intra,5,0.0,134.1462,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,HANGSENG,Indices,Indices,Intra,2,0.0,125.7348,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,SP500,Indices,Indices,Intra,4,0.0,9.1974,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,DAX,Indices,Indices,Intra,1,0.0,123.6452,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,FTSE100,Indices,Indices,Intra,3,0.0,50.7257,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,CAC40,Indices,Indices,Intra,1,0.0,107.9437,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,ASX200,Indices,Indices,Intra,5,0.0,123.7942,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,USDSEK,Indices,FX_G10,Inter,1,0.0,77.746,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,USDNOK,Indices,FX_G10,Inter,5,0.0,28.0568,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,USDJPY,Indices,FX_G10,Inter,1,0.0,116.2007,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,USDCAD,Indices,FX_G10,Inter,1,0.0,314.7093,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,SILVER,Indices,Commodites,Inter,2,0.0,14.7979,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,NZDUSD,Indices,FX_G10,Inter,1,0.0,177.8981,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,COPPER,Indices,Commodites,Inter,2,0.0,14.5927,True,"{1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,GBPUSD,Indices,FX_G10,Inter,1,0.0,76.7011,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,GBPJPY,Indices,FX_G10,Inter,1,0.0,276.2462,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,EURJPY,Indices,FX_G10,Inter,1,0.0,158.2361,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,EURGBP,Indices,FX_G10,Inter,3,0.0,25.7204,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,EURCHF,Indices,FX_G10,Inter,1,0.0,40.4339,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,AUDUSD,Indices,FX_G10,Inter,2,0.0,159.5822,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,AUDJPY,Indices,FX_G10,Inter,4,0.0,164.0545,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,LEAD,Indices,Commodites,Inter,2,0.0,15.2785,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,ZINC,Indices,Commodites,Inter,2,0.0,26.1399,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,NIKKEI225,Indices,Indices,Intra,5,0.0,104.6287,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,HANGSENG,Indices,Indices,Intra,2,0.0,81.7128,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,SP500,Indices,Indices,Intra,4,0.0,9.8842,True,"{1: 0.0961, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,DOWJONES,Indices,Indices,Intra,4,0.0,9.864,True,"{1: 0.0559, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,ASX200,Indices,Indices,Intra,5,0.0,91.0305,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,USDSEK,Indices,FX_G10,Inter,1,0.0,101.9531,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
EUROSTOXX50,USDJPY,Indices,FX_G10,Inter,1,0.0,87.8304,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,NIKKEI225,Indices,Indices,Intra,2,0.0,349.8898,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,HANGSENG,Indices,Indices,Intra,5,0.0,47.4684,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,DAX,Indices,Indices,Intra,5,0.0,24.3952,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,EUROSTOXX50,Indices,Indices,Intra,5,0.0,29.7522,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,NASDAQ100,Indices,Indices,Intra,4,0.0,9.6157,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,NIKKEI225,Indices,Indices,Intra,2,0.0,386.3309,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,HANGSENG,Indices,Indices,Intra,5,0.0,54.4424,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,DAX,Indices,Indices,Intra,5,0.0,27.2059,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,FTSE100,Indices,Indices,Intra,5,0.0,26.9545,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,CAC40,Indices,Indices,Intra,5,0.0,28.6916,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,ASX200,Indices,Indices,Intra,5,0.0,152.8642,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,USDSEK,Indices,FX_G10,Inter,2,0.0,110.6075,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,USDNOK,Indices,FX_G10,Inter,5,0.0,99.6386,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,USDJPY,Indices,FX_G10,Inter,2,0.0,53.709,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,USDCAD,Indices,FX_G10,Inter,2,0.0,274.6962,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,NZDUSD,Indices,FX_G10,Inter,3,0.0,119.7849,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,GBPUSD,Indices,FX_G10,Inter,3,0.0,71.7741,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,GBPJPY,Indices,FX_G10,Inter,1,0.0,393.0326,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,EURUSD,Indices,FX_G10,Inter,2,0.0,20.3897,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,EURJPY,Indices,FX_G10,Inter,1,0.0,192.0005,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,EURGBP,Indices,FX_G10,Inter,3,0.0,42.9155,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,EURCHF,Indices,FX_G10,Inter,1,0.0,41.931,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,WTI_CRUDE,Indices,Commodites,Inter,4,0.0,10.3764,True,"{1: 0.3701, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,AUDUSD,Indices,FX_G10,Inter,2,0.0,309.2627,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,AUDJPY,Indices,FX_G10,Inter,1,0.0,908.2691,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,LEAD,Indices,Commodites,Inter,2,0.0,28.353,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,ZINC,Indices,Commodites,Inter,2,0.0,24.6185,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,RUSSELL2000,Indices,Indices,Intra,4,0.0,9.843,True,"{1: 0.2721, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,NASDAQ100,Indices,Indices,Intra,4,0.0,9.221,True,"{1: 0.8955, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,NIKKEI225,Indices,Indices,Intra,5,0.0,99.2007,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,HANGSENG,Indices,Indices,Intra,2,0.0,78.0686,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,SP500,Indices,Indices,Intra,4,0.0,13.6818,True,"{1: 0.1538, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,AUDJPY,Indices,FX_G10,Inter,1,0.0,120.3551,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,AUDUSD,Indices,FX_G10,Inter,2,0.0,66.6261,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,GBPJPY,Indices,FX_G10,Inter,1,0.0,53.1729,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,GBPUSD,Indices,FX_G10,Inter,1,0.0,55.2035,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,FTSE100,Indices,Indices,Intra,5,0.0,19.4179,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,CAC40,Indices,Indices,Intra,5,0.0,22.5974,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,ASX200,Indices,Indices,Intra,5,0.0,107.1551,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,USDSEK,Indices,FX_G10,Inter,2,0.0,84.9162,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,USDNOK,Indices,FX_G10,Inter,5,0.0,61.5783,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,USDJPY,Indices,FX_G10,Inter,2,0.0,38.931,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,USDCAD,Indices,FX_G10,Inter,2,0.0,178.5512,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,NZDUSD,Indices,FX_G10,Inter,2,0.0,142.1562,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,GBPUSD,Indices,FX_G10,Inter,3,0.0,48.6534,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,GBPJPY,Indices,FX_G10,Inter,1,0.0,272.423,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,EURJPY,Indices,FX_G10,Inter,1,0.0,131.6461,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,EURGBP,Indices,FX_G10,Inter,3,0.0,32.1668,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,EURCHF,Indices,FX_G10,Inter,1,0.0,34.2139,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,AUDUSD,Indices,FX_G10,Inter,2,0.0,245.715,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,ASX200,Indices,Indices,Intra,5,0.0,94.8781,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,AUDJPY,Indices,FX_G10,Inter,1,0.0,692.162,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,ZINC,Indices,Commodites,Inter,2,0.0,27.4831,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NIKKEI225,DOWJONES,Indices,Indices,Intra,1,0.0,31.0108,True,"{1: 0.0, 2: 0.0004, 3: 0.0009, 4: 0.0029, 5: 0.0039}",Daily,0.0,True,0.0,True,True
NIKKEI225,ASX200,Indices,Indices,Intra,1,0.0,26.9402,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0001}",Daily,0.0,True,0.0,True,True
NIKKEI225,USDNOK,Indices,FX_G10,Inter,3,0.0,13.0177,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NIKKEI225,USDJPY,Indices,FX_G10,Inter,1,0.0,29.0048,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NIKKEI225,GBPJPY,Indices,FX_G10,Inter,2,0.0,36.4458,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NIKKEI225,EURJPY,Indices,FX_G10,Inter,2,0.0,31.4791,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NIKKEI225,EURGBP,Indices,FX_G10,Inter,4,0.0,9.1497,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NIKKEI225,AUDUSD,Indices,FX_G10,Inter,4,0.0,12.4967,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NIKKEI225,AUDJPY,Indices,FX_G10,Inter,3,0.0,45.2493,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,USDSEK,Indices,FX_G10,Inter,1,0.0,53.0152,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,USDNOK,Indices,FX_G10,Inter,3,0.0,30.4842,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,USDCAD,Indices,FX_G10,Inter,1,0.0,53.6366,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,NZDUSD,Indices,FX_G10,Inter,2,0.0,34.7844,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NASDAQ100,LEAD,Indices,Commodites,Inter,1,0.0,45.0486,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
GOLD,AUDUSD,Commodites,FX_G10,Inter,1,0.0,345.0975,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
VIX,EUROSTOXX50,Indices,Indices,Intra,1,0.0,127.0192,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ZINC,HANGSENG,Commodites,Indices,Inter,1,0.0,30.8983,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
LEAD,AUDUSD,Commodites,FX_G10,Inter,1,0.0,156.4291,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
LEAD,AUDJPY,Commodites,FX_G10,Inter,1,0.0,90.5654,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
BRENT_CRUDE,HANGSENG,Commodites,Indices,Inter,1,0.0,29.8703,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
BRENT_CRUDE,NIKKEI225,Commodites,Indices,Inter,1,0.0,63.0496,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
WTI_CRUDE,AUDJPY,Commodites,FX_G10,Inter,1,0.0,177.8876,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
WTI_CRUDE,AUDUSD,Commodites,FX_G10,Inter,1,0.0,102.2946,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ZINC,ASX200,Commodites,Indices,Inter,1,0.0,28.1877,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ZINC,USDSEK,Commodites,FX_G10,Inter,1,0.0,116.8397,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ZINC,USDNOK,Commodites,FX_G10,Inter,5,0.0,28.0245,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
LEAD,EURJPY,Commodites,FX_G10,Inter,1,0.0,34.814,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
ZINC,USDCHF,Commodites,FX_G10,Inter,1,0.0,29.9756,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
