Leader,Follower,Cat_Leader,Cat_Follower,Intra_Inter,Best_Lag,Best_Pvalue,Best_Fstat,Significant,Pvals_by_lag,Frequency,Pval_Bonferroni,Sig_Bonferroni,Pval_BH,Sig_BH,Significant_Final
DAX,G_GILT,Indices,Bonds,Inter,2,0.000404,7.8367,True,"{1: 0.0178, 2: 0.0004, 3: 0.0013, 4: 0.0024, 5: 0.0043}",Daily,0.598728,False,0.001263139240506329,True,True
DAX,OAT_FRANCE,Indices,Bonds,Inter,3,0.003879,4.4705,True,"{1: 0.4432, 2: 0.0043, 3: 0.0039, 4: 0.0092, 5: 0.01}",Daily,1.0,False,0.009393264705882353,True,True
DAX,ZINC,Indices,Commodites,Inter,1,0.010044,6.6359,True,"{1: 0.01, 2: 0.0268, 3: 0.0443, 4: 0.0798, 5: 0.1368}",Daily,1.0,False,0.021295004291845495,True,True
DAX,LEAD,Indices,Commodites,Inter,1,0.001518,10.0765,True,"{1: 0.0015, 2: 0.0057, 3: 0.0029, 4: 0.0041, 5: 0.0066}",Daily,1.0,False,0.004189340782122905,True,True
DAX,AUDJPY,Indices,FX_G10,Inter,1,0.0,360.3512,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,AUDUSD,Indices,FX_G10,Inter,4,0.0,50.6727,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,BRENT_CRUDE,Indices,Commodites,Inter,2,0.000826,7.1171,True,"{1: 0.8292, 2: 0.0008, 3: 0.001, 4: 0.0027, 5: 0.004}",Daily,1.0,False,0.0024144615384615385,True,True
DAX,WTI_CRUDE,Indices,Commodites,Inter,2,2e-05,10.8583,True,"{1: 0.8855, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0}",Daily,0.029640000000000003,True,7.264705882352942e-05,True,True
DAX,EURCHF,Indices,FX_G10,Inter,1,0.00187,9.6908,True,"{1: 0.0019, 2: 0.0051, 3: 0.0048, 4: 0.0054, 5: 0.0047}",Daily,1.0,False,0.0049576744186046505,True,True
DAX,EURGBP,Indices,FX_G10,Inter,3,0.0,55.8134,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,EURJPY,Indices,FX_G10,Inter,1,0.0,69.4044,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,EURUSD,Indices,FX_G10,Inter,4,0.185988,1.5466,False,"{1: 0.6892, 2: 0.1998, 3: 0.2265, 4: 0.186, 5: 0.2303}",Daily,1.0,False,0.2382318202247191,False,False
DAX,GBPJPY,Indices,FX_G10,Inter,1,0.0,255.2897,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,GBPUSD,Indices,FX_G10,Inter,4,0.0,33.8353,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,GOLD,Indices,Commodites,Inter,2,0.039593,3.2328,True,"{1: 0.4407, 2: 0.0396, 3: 0.0873, 4: 0.147, 5: 0.2378}",Daily,1.0,False,0.06846770828471413,False,False
DAX,COPPER,Indices,Commodites,Inter,2,0.095996,2.3454,False,"{1: 0.1243, 2: 0.096, 3: 0.1167, 4: 0.1073, 5: 0.1296}",Daily,1.0,False,0.13975056188605106,False,False
DAX,NAT_GAS,Indices,Commodites,Inter,5,0.006937,3.2009,True,"{1: 0.3026, 2: 0.2786, 3: 0.3178, 4: 0.0549, 5: 0.0069}",Daily,1.0,False,0.015529658610271902,True,True
DAX,NZDUSD,Indices,FX_G10,Inter,4,0.0,28.1543,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,PLATINUM,Indices,Commodites,Inter,5,0.001671,3.8764,True,"{1: 0.0417, 2: 0.0082, 3: 0.0207, 4: 0.0387, 5: 0.0017}",Daily,1.0,False,0.004532698354661792,True,True
DAX,SILVER,Indices,Commodites,Inter,2,0.002127,6.1664,True,"{1: 0.0028, 2: 0.0021, 3: 0.006, 4: 0.0098, 5: 0.0195}",Daily,1.0,False,0.00557913982300885,True,True
DAX,USDCAD,Indices,FX_G10,Inter,1,0.0,194.9262,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,USDCHF,Indices,FX_G10,Inter,5,0.000353,4.596,True,"{1: 0.0065, 2: 0.0142, 3: 0.004, 4: 0.0009, 5: 0.0004}",Daily,0.523146,False,0.0011107133757961784,True,True
DAX,USDJPY,Indices,FX_G10,Inter,1,0.0,72.1811,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,USDNOK,Indices,FX_G10,Inter,5,0.0,26.2053,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,USDSEK,Indices,FX_G10,Inter,1,0.0,84.7439,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,ASX200,Indices,Indices,Intra,5,0.0,94.8781,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,DOWJONES,Indices,Indices,Intra,4,0.0,13.5997,True,"{1: 0.0476, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,CAC40,Indices,Indices,Intra,2,0.440608,0.8198,False,"{1: 0.8925, 2: 0.4406, 3: 0.6433, 4: 0.7736, 5: 0.8675}",Daily,1.0,False,0.4759337142857143,False,False
DAX,FTSE100,Indices,Indices,Intra,2,0.003263,5.7367,True,"{1: 0.7527, 2: 0.0033, 3: 0.009, 4: 0.0215, 5: 0.0421}",Daily,1.0,False,0.008046199667221298,True,True
DAX,SP500,Indices,Indices,Intra,4,0.0,13.6818,True,"{1: 0.1538, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,HANGSENG,Indices,Indices,Intra,2,0.0,78.0686,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,NIKKEI225,Indices,Indices,Intra,5,0.0,99.2007,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,NASDAQ100,Indices,Indices,Intra,4,0.0,9.221,True,"{1: 0.8955, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,RUSSELL2000,Indices,Indices,Intra,4,0.0,9.843,True,"{1: 0.2721, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
DAX,EUROSTOXX50,Indices,Indices,Intra,2,0.067581,2.697,False,"{1: 0.1477, 2: 0.0676, 3: 0.1348, 4: 0.2305, 5: 0.2974}",Daily,1.0,False,0.10498432075471699,False,False
DAX,VIX,Indices,Indices,Intra,5,0.004554,3.4028,True,"{1: 0.6473, 2: 0.0254, 3: 0.0094, 4: 0.0065, 5: 0.0046}",Daily,1.0,False,0.01081575,True,True
SP500,TY_US10Y,Indices,Bonds,Inter,5,0.000292,4.6819,True,"{1: 0.0027, 2: 0.0059, 3: 0.0153, 4: 0.0029, 5: 0.0003}",Daily,0.432744,False,0.0009286351931330471,True,True
SP500,RX_BUND,Indices,Bonds,Inter,3,0.000607,5.7905,True,"{1: 0.8452, 2: 0.0011, 3: 0.0006, 4: 0.0015, 5: 0.0044}",Daily,0.899574,False,0.001835144602851324,True,True
SP500,G_GILT,Indices,Bonds,Inter,4,0.002624,4.0891,True,"{1: 0.0132, 2: 0.0029, 3: 0.0034, 4: 0.0026, 5: 0.0057}",Daily,1.0,False,0.006670271012006861,True,True
SP500,OAT_FRANCE,Indices,Bonds,Inter,3,0.037361,2.8246,True,"{1: 0.9277, 2: 0.0665, 3: 0.0374, 4: 0.055, 5: 0.0803}",Daily,1.0,False,0.06552544615384615,False,False
SP500,ZINC,Indices,Commodites,Inter,2,0.0,24.6185,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,LEAD,Indices,Commodites,Inter,2,0.0,28.353,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,AUDJPY,Indices,FX_G10,Inter,1,0.0,908.2691,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,AUDUSD,Indices,FX_G10,Inter,2,0.0,309.2627,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,BRENT_CRUDE,Indices,Commodites,Inter,4,0.00112,4.5668,True,"{1: 0.7911, 2: 0.0014, 3: 0.0024, 4: 0.0011, 5: 0.0024}",Daily,1.0,False,0.003149601518026565,True,True
SP500,WTI_CRUDE,Indices,Commodites,Inter,4,0.0,10.3764,True,"{1: 0.3701, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,EURCHF,Indices,FX_G10,Inter,1,0.0,41.931,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,EURGBP,Indices,FX_G10,Inter,3,0.0,42.9155,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,EURJPY,Indices,FX_G10,Inter,1,0.0,192.0005,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,EURUSD,Indices,FX_G10,Inter,2,0.0,20.3897,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,GBPJPY,Indices,FX_G10,Inter,1,0.0,393.0326,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,GBPUSD,Indices,FX_G10,Inter,3,0.0,71.7741,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,GOLD,Indices,Commodites,Inter,3,0.002713,4.7264,True,"{1: 0.1508, 2: 0.0042, 3: 0.0027, 4: 0.0031, 5: 0.0061}",Daily,1.0,False,0.006861204778156996,True,True
SP500,COPPER,Indices,Commodites,Inter,2,3e-06,12.6607,True,"{1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.004446,True,1.145876288659794e-05,True,True
SP500,NAT_GAS,Indices,Commodites,Inter,5,0.126207,1.7213,False,"{1: 0.2991, 2: 0.5562, 3: 0.3737, 4: 0.5267, 5: 0.1262}",Daily,1.0,False,0.1744764682835821,False,False
SP500,NZDUSD,Indices,FX_G10,Inter,3,0.0,119.7849,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,PLATINUM,Indices,Commodites,Inter,5,1e-06,7.1457,True,"{1: 0.0008, 2: 0.0009, 3: 0.0012, 4: 0.0003, 5: 0.0}",Daily,0.001482,True,3.910290237467018e-06,True,True
SP500,SILVER,Indices,Commodites,Inter,2,9e-05,9.3417,True,"{1: 0.0002, 2: 0.0001, 3: 0.0002, 4: 0.0003, 5: 0.0002}",Daily,0.13338,False,0.00030244897959183677,True,True
SP500,USDCAD,Indices,FX_G10,Inter,2,0.0,274.6962,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,USDCHF,Indices,FX_G10,Inter,2,1e-06,14.0214,True,"{1: 0.1246, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.001482,True,3.910290237467018e-06,True,True
SP500,USDJPY,Indices,FX_G10,Inter,2,0.0,53.709,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,USDNOK,Indices,FX_G10,Inter,5,0.0,99.6386,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,USDSEK,Indices,FX_G10,Inter,2,0.0,110.6075,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,ASX200,Indices,Indices,Intra,5,0.0,152.8642,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,DOWJONES,Indices,Indices,Intra,2,0.28014,1.273,False,"{1: 0.6056, 2: 0.2801, 3: 0.2884, 4: 0.3504, 5: 0.3679}",Daily,1.0,False,0.33160341853035147,False,False
SP500,CAC40,Indices,Indices,Intra,5,0.0,28.6916,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,FTSE100,Indices,Indices,Intra,5,0.0,26.9545,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,DAX,Indices,Indices,Intra,5,0.0,27.2059,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,HANGSENG,Indices,Indices,Intra,5,0.0,54.4424,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,NIKKEI225,Indices,Indices,Intra,2,0.0,386.3309,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,NASDAQ100,Indices,Indices,Intra,4,0.0,9.6157,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,RUSSELL2000,Indices,Indices,Intra,3,3e-06,9.5475,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0001}",Daily,0.004446,True,1.145876288659794e-05,True,True
SP500,EUROSTOXX50,Indices,Indices,Intra,5,0.0,29.7522,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
SP500,VIX,Indices,Indices,Intra,1,0.000252,13.4276,True,"{1: 0.0003, 2: 0.0009, 3: 0.0031, 4: 0.0133, 5: 0.014}",Daily,0.373464,False,0.0008066177105831533,True,True
HANGSENG,TY_US10Y,Indices,Bonds,Inter,5,0.404501,1.0192,False,"{1: 0.6361, 2: 0.8066, 3: 0.8541, 4: 0.7659, 5: 0.4045}",Daily,1.0,False,0.44438138028169016,False,False
HANGSENG,RX_BUND,Indices,Bonds,Inter,2,0.71881,0.3302,False,"{1: 0.8861, 2: 0.7188, 3: 0.8767, 4: 0.947, 5: 0.9882}",Daily,1.0,False,0.7316458928571429,False,False
HANGSENG,G_GILT,Indices,Bonds,Inter,3,0.035443,2.8636,True,"{1: 0.5846, 2: 0.4937, 3: 0.0354, 4: 0.0773, 5: 0.1461}",Daily,1.0,False,0.06270911455847254,False,False
HANGSENG,OAT_FRANCE,Indices,Bonds,Inter,2,0.915044,0.0888,False,"{1: 0.9571, 2: 0.915, 3: 0.9804, 4: 0.9641, 5: 0.9834}",Daily,1.0,False,0.915044,False,False
HANGSENG,ZINC,Indices,Commodites,Inter,2,0.002988,5.8252,True,"{1: 0.1073, 2: 0.003, 3: 0.0095, 4: 0.0064, 5: 0.0108}",Daily,1.0,False,0.007480094594594595,True,True
HANGSENG,LEAD,Indices,Commodites,Inter,2,5.3e-05,9.8791,True,"{1: 0.0009, 2: 0.0001, 3: 0.0001, 4: 0.0002, 5: 0.0005}",Daily,0.078546,False,0.00018394847775175644,True,True
HANGSENG,AUDJPY,Indices,FX_G10,Inter,1,0.0,120.3551,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,AUDUSD,Indices,FX_G10,Inter,2,0.0,66.6261,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,BRENT_CRUDE,Indices,Commodites,Inter,2,0.024872,3.6988,True,"{1: 0.0469, 2: 0.0249, 3: 0.029, 4: 0.055, 5: 0.0817}",Daily,1.0,False,0.046836472681067345,True,True
HANGSENG,WTI_CRUDE,Indices,Commodites,Inter,3,0.013074,3.5941,True,"{1: 0.407, 2: 0.021, 3: 0.0131, 4: 0.0312, 5: 0.0589}",Daily,1.0,False,0.026836105263157897,True,True
HANGSENG,EURCHF,Indices,FX_G10,Inter,3,0.648487,0.5495,False,"{1: 0.8885, 2: 0.7497, 3: 0.6485, 4: 0.7327, 5: 0.7784}",Daily,1.0,False,0.6660136756756757,False,False
HANGSENG,EURGBP,Indices,FX_G10,Inter,4,3e-06,7.8339,True,"{1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0}",Daily,0.004446,True,1.145876288659794e-05,True,True
HANGSENG,EURJPY,Indices,FX_G10,Inter,1,1e-06,24.3152,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0001}",Daily,0.001482,True,3.910290237467018e-06,True,True
HANGSENG,EURUSD,Indices,FX_G10,Inter,1,0.000105,15.0928,True,"{1: 0.0001, 2: 0.0005, 3: 0.0017, 4: 0.0028, 5: 0.0051}",Daily,0.15561,False,0.00035047297297297297,True,True
HANGSENG,GBPJPY,Indices,FX_G10,Inter,1,0.0,53.1729,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,GBPUSD,Indices,FX_G10,Inter,1,0.0,55.2035,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,GOLD,Indices,Commodites,Inter,1,0.101053,2.6906,False,"{1: 0.1011, 2: 0.1642, 3: 0.2525, 4: 0.3942, 5: 0.5444}",Daily,1.0,False,0.1458233164556962,False,False
HANGSENG,COPPER,Indices,Commodites,Inter,2,0.164042,1.8088,False,"{1: 0.3283, 2: 0.164, 3: 0.3846, 4: 0.5518, 5: 0.5679}",Daily,1.0,False,0.21725669705093834,False,False
HANGSENG,NAT_GAS,Indices,Commodites,Inter,3,0.093031,2.1407,False,"{1: 0.114, 2: 0.1708, 3: 0.093, 4: 0.1899, 5: 0.2556}",Daily,1.0,False,0.13623709683794466,False,False
HANGSENG,NZDUSD,Indices,FX_G10,Inter,2,0.0,34.7844,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,PLATINUM,Indices,Commodites,Inter,1,0.053927,3.7181,False,"{1: 0.0539, 2: 0.307, 3: 0.3955, 4: 0.2839, 5: 0.4877}",Daily,1.0,False,0.08792058745874588,False,False
HANGSENG,SILVER,Indices,Commodites,Inter,1,0.087121,2.9288,False,"{1: 0.0871, 2: 0.4461, 3: 0.4877, 4: 0.5355, 5: 0.7164}",Daily,1.0,False,0.12937206613226454,False,False
HANGSENG,USDCAD,Indices,FX_G10,Inter,1,0.0,53.6366,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,USDCHF,Indices,FX_G10,Inter,1,0.001879,9.6822,True,"{1: 0.0019, 2: 0.0066, 3: 0.0119, 4: 0.0151, 5: 0.0275}",Daily,1.0,False,0.004972639285714286,True,True
HANGSENG,USDJPY,Indices,FX_G10,Inter,1,0.241456,1.3726,False,"{1: 0.2415, 2: 0.4911, 3: 0.6844, 4: 0.4624, 5: 0.5868}",Daily,1.0,False,0.2945167012345679,False,False
HANGSENG,USDNOK,Indices,FX_G10,Inter,3,0.0,30.4842,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,USDSEK,Indices,FX_G10,Inter,1,0.0,53.0152,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
HANGSENG,ASX200,Indices,Indices,Intra,1,0.005451,7.7353,True,"{1: 0.0055, 2: 0.0365, 3: 0.052, 4: 0.1085, 5: 0.0108}",Daily,1.0,False,0.012563580093312599,True,True
HANGSENG,DOWJONES,Indices,Indices,Intra,1,0.051163,3.8062,False,"{1: 0.0512, 2: 0.7845, 3: 0.5207, 4: 0.9491, 5: 0.4692}",Daily,1.0,False,0.0848138322147651,False,False
HANGSENG,CAC40,Indices,Indices,Intra,5,0.000956,4.1364,True,"{1: 0.0271, 2: 0.0079, 3: 0.0019, 4: 0.002, 5: 0.001}",Daily,1.0,False,0.0027564046692607003,True,True
HANGSENG,FTSE100,Indices,Indices,Intra,5,0.025228,2.5664,True,"{1: 0.1019, 2: 0.1846, 3: 0.0278, 4: 0.0564, 5: 0.0252}",Daily,1.0,False,0.04744656852791878,True,True
HANGSENG,DAX,Indices,Indices,Intra,5,0.002999,3.6012,True,"{1: 0.0595, 2: 0.0208, 3: 0.0068, 4: 0.0076, 5: 0.003}",Daily,1.0,False,0.007494971332209106,True,True
HANGSENG,SP500,Indices,Indices,Intra,1,0.038369,4.2926,True,"{1: 0.0384, 2: 0.5273, 3: 0.578, 4: 0.8238, 5: 0.3608}",Daily,1.0,False,0.06650626666666667,False,False
HANGSENG,NIKKEI225,Indices,Indices,Intra,1,0.000805,11.2541,True,"{1: 0.0008, 2: 0.0027, 3: 0.0058, 4: 0.014, 5: 0.0289}",Daily,1.0,False,0.0023623960396039604,True,True
HANGSENG,NASDAQ100,Indices,Indices,Intra,1,0.051706,3.7884,False,"{1: 0.0517, 2: 0.2204, 3: 0.3029, 4: 0.4983, 5: 0.2647}",Daily,1.0,False,0.0854273043478261,False,False
HANGSENG,RUSSELL2000,Indices,Indices,Intra,5,0.140152,1.6628,False,"{1: 0.3161, 2: 0.9151, 3: 0.5763, 4: 0.9654, 5: 0.1402}",Daily,1.0,False,0.1907302699724518,False,False
HANGSENG,EUROSTOXX50,Indices,Indices,Intra,5,0.00226,3.7346,True,"{1: 0.0692, 2: 0.0269, 3: 0.0032, 4: 0.0043, 5: 0.0023}",Daily,1.0,False,0.005855454545454546,True,True
HANGSENG,VIX,Indices,Indices,Intra,5,0.009687,3.0392,True,"{1: 0.5494, 2: 0.1205, 3: 0.2984, 4: 0.3783, 5: 0.0097}",Daily,1.0,False,0.020597035868005736,True,True
NIKKEI225,TY_US10Y,Indices,Bonds,Inter,5,0.627893,0.6941,False,"{1: 0.9821, 2: 0.7208, 3: 0.9181, 4: 0.8395, 5: 0.6279}",Daily,1.0,False,0.6462065458333334,False,False
NIKKEI225,RX_BUND,Indices,Bonds,Inter,3,0.212617,1.4997,False,"{1: 0.319, 2: 0.4704, 3: 0.2126, 4: 0.3319, 5: 0.3264}",Daily,1.0,False,0.2668064301439458,False,False
NIKKEI225,G_GILT,Indices,Bonds,Inter,3,0.181196,1.6261,False,"{1: 0.5003, 2: 0.193, 3: 0.1812, 4: 0.2171, 5: 0.3415}",Daily,1.0,False,0.2336920695652174,False,False
NIKKEI225,OAT_FRANCE,Indices,Bonds,Inter,3,0.141439,1.8193,False,"{1: 0.1815, 2: 0.2727, 3: 0.1414, 4: 0.2222, 5: 0.2878}",Daily,1.0,False,0.19212887076076995,False,False
NIKKEI225,ZINC,Indices,Commodites,Inter,2,0.000746,7.2187,True,"{1: 0.0778, 2: 0.0007, 3: 0.0028, 4: 0.0038, 5: 0.0086}",Daily,1.0,False,0.0022067305389221557,True,True
NIKKEI225,LEAD,Indices,Commodites,Inter,2,0.001415,6.5755,True,"{1: 0.0115, 2: 0.0014, 3: 0.0039, 4: 0.0077, 5: 0.0165}",Daily,1.0,False,0.003919682242990654,True,True
NIKKEI225,AUDJPY,Indices,FX_G10,Inter,3,0.0,45.2493,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NIKKEI225,AUDUSD,Indices,FX_G10,Inter,4,0.0,12.4967,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NIKKEI225,BRENT_CRUDE,Indices,Commodites,Inter,3,0.074837,2.3056,False,"{1: 0.0815, 2: 0.1141, 3: 0.0748, 4: 0.0923, 5: 0.1013}",Daily,1.0,False,0.11340330674846626,False,False
NIKKEI225,WTI_CRUDE,Indices,Commodites,Inter,3,0.052034,2.5783,False,"{1: 0.1596, 2: 0.0997, 3: 0.052, 4: 0.1256, 5: 0.1544}",Daily,1.0,False,0.08568265333333333,False,False
NIKKEI225,EURCHF,Indices,FX_G10,Inter,2,0.059609,2.8228,False,"{1: 0.3156, 2: 0.0596, 3: 0.1202, 4: 0.2031, 5: 0.3066}",Daily,1.0,False,0.09509207534983855,False,False
NIKKEI225,EURGBP,Indices,FX_G10,Inter,4,0.0,9.1497,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NIKKEI225,EURJPY,Indices,FX_G10,Inter,2,0.0,31.4791,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NIKKEI225,EURUSD,Indices,FX_G10,Inter,1,0.425506,0.6352,False,"{1: 0.4255, 2: 0.4987, 3: 0.5672, 4: 0.7392, 5: 0.8543}",Daily,1.0,False,0.46231663636363635,False,False
NIKKEI225,GBPJPY,Indices,FX_G10,Inter,2,0.0,36.4458,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.0,True,0.0,True,True
NIKKEI225,GBPUSD,Indices,FX_G10,Inter,4,4e-06,7.64,True,"{1: 0.0003, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily,0.005928,True,1.52e-05,True,True
NIKKEI225,GOLD,Indices,Commodites,Inter,4,0.196948,1.5085,False,"{1: 0.2259, 2: 0.2877, 3: 0.4252, 4: 0.1969, 5: 0.27}",Daily,1.0,False,0.24968086911890508,False,False
NIKKEI225,COPPER,Indices,Commodites,Inter,3,0.086397,2.1969,False,"{1: 0.1769, 2: 0.0881, 3: 0.0864, 4: 0.1559, 5: 0.1967}",Daily,1.0,False,0.12855457228915662,False,False
NIKKEI225,NAT_GAS,Indices,Commodites,Inter,1,0.084789,2.9727,False,"{1: 0.0848, 2: 0.1597, 3: 0.2982, 4: 0.3648, 5: 0.3666}",Daily,1.0,False,0.12632895678391962,False,False
NIKKEI225,NZDUSD,Indices,FX_G10,Inter,3,0.00013,6.8765,True,"{1: 0.0029, 2: 0.0002, 3: 0.0001, 4: 0.0002, 5: 0.0006}",Daily,0.19265999999999997,False,0.00042623893805309734,True,True
