Leader,Follower,Cat_Leader,Cat_Follower,Intra_Inter,Best_Lag,Best_Pvalue,Best_Fstat,Significant,Pvals_by_lag,Frequency
OAT_FRANCE,VIX,Bonds,Indices,Inter,1,0.177452,1.8197,False,"{1: 0.1775, 2: 0.2215, 3: 0.2725, 4: 0.4036, 5: 0.4851}",Daily
ZINC,TY_US10Y,Commodites,Bonds,Inter,1,0.139341,2.1865,False,"{1: 0.1393, 2: 0.2058, 3: 0.3465, 4: 0.2863, 5: 0.3287}",Daily
ZINC,RX_BUND,Commodites,Bonds,Inter,4,0.152498,1.6769,False,"{1: 0.657, 2: 0.1558, 3: 0.3035, 4: 0.1525, 5: 0.2138}",Daily
ZINC,G_GILT,Commodites,Bonds,Inter,4,0.059436,2.2697,False,"{1: 0.7237, 2: 0.1839, 3: 0.2527, 4: 0.0594, 5: 0.1035}",Daily
ZINC,OAT_FRANCE,Commodites,Bonds,Inter,2,0.171901,1.7619,False,"{1: 0.5725, 2: 0.1719, 3: 0.3194, 4: 0.175, 5: 0.2544}",Daily
ZINC,LEAD,Commodites,Commodites,Intra,3,0.146613,1.7914,False,"{1: 0.6242, 2: 0.1646, 3: 0.1466, 4: 0.2441, 5: 0.3042}",Daily
ZINC,AUDJPY,Commodites,FX_G10,Inter,1,0.0,165.3552,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,AUDUSD,Commodites,FX_G10,Inter,1,0.0,234.9383,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,BRENT_CRUDE,Commodites,Commodites,Intra,1,0.456875,0.5537,False,"{1: 0.4569, 2: 0.6968, 3: 0.8304, 4: 0.9229, 5: 0.9022}",Daily
ZINC,WTI_CRUDE,Commodites,Commodites,Intra,5,0.470836,0.9139,False,"{1: 0.6404, 2: 0.5446, 3: 0.4905, 4: 0.6898, 5: 0.4708}",Daily
ZINC,EURCHF,Commodites,FX_G10,Inter,1,0.303896,1.0574,False,"{1: 0.3039, 2: 0.528, 3: 0.4837, 4: 0.3196, 5: 0.3631}",Daily
ZINC,EURGBP,Commodites,FX_G10,Inter,1,0.003021,8.8101,True,"{1: 0.003, 2: 0.0119, 3: 0.0308, 4: 0.0187, 5: 0.0232}",Daily
ZINC,EURJPY,Commodites,FX_G10,Inter,1,0.0,38.2255,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,EURUSD,Commodites,FX_G10,Inter,1,0.0,58.2031,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,GBPJPY,Commodites,FX_G10,Inter,1,0.0,43.4196,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,GBPUSD,Commodites,FX_G10,Inter,1,0.0,70.6386,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,GOLD,Commodites,Commodites,Intra,5,0.484235,0.8937,False,"{1: 0.6719, 2: 0.8673, 3: 0.9016, 4: 0.7381, 5: 0.4842}",Daily
ZINC,COPPER,Commodites,Commodites,Intra,1,0.371614,0.7985,False,"{1: 0.3716, 2: 0.5648, 3: 0.6486, 4: 0.597, 5: 0.4664}",Daily
ZINC,NAT_GAS,Commodites,Commodites,Intra,3,0.19606,1.5639,False,"{1: 0.4677, 2: 0.7897, 3: 0.1961, 4: 0.367, 5: 0.4976}",Daily
ZINC,NZDUSD,Commodites,FX_G10,Inter,1,0.0,148.1877,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,PLATINUM,Commodites,Commodites,Intra,2,0.051806,2.9633,False,"{1: 0.17, 2: 0.0518, 3: 0.1056, 4: 0.1751, 5: 0.2721}",Daily
ZINC,SILVER,Commodites,Commodites,Intra,1,0.276386,1.1852,False,"{1: 0.2764, 2: 0.3941, 3: 0.6008, 4: 0.6596, 5: 0.8006}",Daily
ZINC,USDCAD,Commodites,FX_G10,Inter,1,0.0,145.3939,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,USDCHF,Commodites,FX_G10,Inter,1,0.0,29.9756,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,USDJPY,Commodites,FX_G10,Inter,1,0.558994,0.3415,False,"{1: 0.559, 2: 0.6648, 3: 0.7912, 4: 0.6917, 5: 0.562}",Daily
ZINC,USDNOK,Commodites,FX_G10,Inter,5,0.0,28.0245,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,USDSEK,Commodites,FX_G10,Inter,1,0.0,116.8397,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,ASX200,Commodites,Indices,Inter,1,0.0,28.1877,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,DOWJONES,Commodites,Indices,Inter,5,0.018984,2.7085,True,"{1: 0.2826, 2: 0.8118, 3: 0.9089, 4: 0.5404, 5: 0.019}",Daily
ZINC,CAC40,Commodites,Indices,Inter,3,0.451237,0.8789,False,"{1: 0.8609, 2: 0.4762, 3: 0.4512, 4: 0.63, 5: 0.482}",Daily
ZINC,FTSE100,Commodites,Indices,Inter,5,0.190654,1.4869,False,"{1: 0.985, 2: 0.856, 3: 0.8298, 4: 0.8095, 5: 0.1907}",Daily
ZINC,DAX,Commodites,Indices,Inter,5,0.174779,1.5373,False,"{1: 0.9841, 2: 0.723, 3: 0.3149, 4: 0.4508, 5: 0.1748}",Daily
ZINC,SP500,Commodites,Indices,Inter,5,0.021346,2.6501,True,"{1: 0.28, 2: 0.7956, 3: 0.9051, 4: 0.5771, 5: 0.0213}",Daily
ZINC,HANGSENG,Commodites,Indices,Inter,1,0.0,30.8983,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
ZINC,NIKKEI225,Commodites,Indices,Inter,1,1e-06,23.9489,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0002}",Daily
ZINC,NASDAQ100,Commodites,Indices,Inter,5,0.030798,2.4657,True,"{1: 0.6144, 2: 0.9525, 3: 0.9128, 4: 0.8859, 5: 0.0308}",Daily
ZINC,RUSSELL2000,Commodites,Indices,Inter,5,0.012775,2.9041,True,"{1: 0.5818, 2: 0.9778, 3: 0.9961, 4: 0.8579, 5: 0.0128}",Daily
ZINC,EUROSTOXX50,Commodites,Indices,Inter,3,0.364848,1.0601,False,"{1: 0.9357, 2: 0.5026, 3: 0.3648, 4: 0.549, 5: 0.3875}",Daily
ZINC,VIX,Commodites,Indices,Inter,5,0.062943,2.0969,False,"{1: 0.4254, 2: 0.3632, 3: 0.5272, 4: 0.5508, 5: 0.0629}",Daily
LEAD,TY_US10Y,Commodites,Bonds,Inter,1,0.064837,3.4118,False,"{1: 0.0648, 2: 0.2109, 3: 0.3555, 4: 0.1408, 5: 0.2102}",Daily
LEAD,RX_BUND,Commodites,Bonds,Inter,2,0.036939,3.3023,True,"{1: 0.0937, 2: 0.0369, 3: 0.0727, 4: 0.0829, 5: 0.1267}",Daily
LEAD,G_GILT,Commodites,Bonds,Inter,4,0.121943,1.821,False,"{1: 0.5998, 2: 0.4791, 3: 0.6266, 4: 0.1219, 5: 0.2216}",Daily
LEAD,OAT_FRANCE,Commodites,Bonds,Inter,1,0.062261,3.4789,False,"{1: 0.0623, 2: 0.0683, 3: 0.1511, 4: 0.0855, 5: 0.1363}",Daily
LEAD,ZINC,Commodites,Commodites,Intra,1,0.126066,2.3417,False,"{1: 0.1261, 2: 0.2043, 3: 0.3546, 4: 0.5222, 5: 0.185}",Daily
LEAD,AUDJPY,Commodites,FX_G10,Inter,1,0.0,90.5654,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
LEAD,AUDUSD,Commodites,FX_G10,Inter,1,0.0,156.4291,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
LEAD,BRENT_CRUDE,Commodites,Commodites,Intra,1,0.031832,4.6121,True,"{1: 0.0318, 2: 0.0689, 3: 0.0364, 4: 0.074, 5: 0.0694}",Daily
LEAD,WTI_CRUDE,Commodites,Commodites,Intra,3,0.008933,3.8702,True,"{1: 0.0245, 2: 0.0448, 3: 0.0089, 4: 0.0183, 5: 0.0341}",Daily
LEAD,EURCHF,Commodites,FX_G10,Inter,1,0.323122,0.9766,False,"{1: 0.3231, 2: 0.3771, 3: 0.5123, 4: 0.6673, 5: 0.4162}",Daily
LEAD,EURGBP,Commodites,FX_G10,Inter,5,0.182722,1.5116,False,"{1: 0.9099, 2: 0.3877, 3: 0.5164, 4: 0.5395, 5: 0.1827}",Daily
LEAD,EURJPY,Commodites,FX_G10,Inter,1,0.0,34.814,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
LEAD,EURUSD,Commodites,FX_G10,Inter,1,0.0,68.3963,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
LEAD,GBPJPY,Commodites,FX_G10,Inter,1,0.0,27.3623,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
LEAD,GBPUSD,Commodites,FX_G10,Inter,1,0.0,62.7068,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
LEAD,GOLD,Commodites,Commodites,Intra,1,0.65073,0.205,False,"{1: 0.6507, 2: 0.7154, 3: 0.7058, 4: 0.8195, 5: 0.7203}",Daily
LEAD,COPPER,Commodites,Commodites,Intra,2,0.01124,4.4954,True,"{1: 0.015, 2: 0.0112, 3: 0.0272, 4: 0.0438, 5: 0.0789}",Daily
LEAD,NAT_GAS,Commodites,Commodites,Intra,3,0.332669,1.137,False,"{1: 0.894, 2: 0.3358, 3: 0.3327, 4: 0.3376, 5: 0.4701}",Daily
LEAD,NZDUSD,Commodites,FX_G10,Inter,1,0.0,103.074,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
LEAD,PLATINUM,Commodites,Commodites,Intra,1,0.044589,4.0377,True,"{1: 0.0446, 2: 0.1779, 3: 0.0756, 4: 0.1487, 5: 0.2085}",Daily
LEAD,SILVER,Commodites,Commodites,Intra,1,0.123345,2.3757,False,"{1: 0.1233, 2: 0.4509, 3: 0.3666, 4: 0.5498, 5: 0.6413}",Daily
LEAD,USDCAD,Commodites,FX_G10,Inter,1,0.0,105.8579,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
LEAD,USDCHF,Commodites,FX_G10,Inter,1,0.0,36.1489,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
LEAD,USDJPY,Commodites,FX_G10,Inter,1,0.092054,2.84,False,"{1: 0.0921, 2: 0.1507, 3: 0.2169, 4: 0.3221, 5: 0.4316}",Daily
LEAD,USDNOK,Commodites,FX_G10,Inter,3,0.0,31.0851,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
LEAD,USDSEK,Commodites,FX_G10,Inter,1,0.0,79.8223,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
LEAD,ASX200,Commodites,Indices,Inter,1,4.2e-05,16.8383,True,"{1: 0.0, 2: 0.0007, 3: 0.0019, 4: 0.0044, 5: 0.0062}",Daily
LEAD,DOWJONES,Commodites,Indices,Inter,1,0.060266,3.5329,False,"{1: 0.0603, 2: 0.0677, 3: 0.1423, 4: 0.208, 5: 0.1179}",Daily
LEAD,CAC40,Commodites,Indices,Inter,2,0.265799,1.3256,False,"{1: 0.7033, 2: 0.2658, 3: 0.4468, 4: 0.6019, 5: 0.5381}",Daily
LEAD,FTSE100,Commodites,Indices,Inter,5,0.170046,1.553,False,"{1: 0.3942, 2: 0.4485, 3: 0.6345, 4: 0.7873, 5: 0.17}",Daily
LEAD,DAX,Commodites,Indices,Inter,5,0.365918,1.086,False,"{1: 0.6733, 2: 0.4334, 3: 0.4951, 4: 0.6723, 5: 0.3659}",Daily
LEAD,SP500,Commodites,Indices,Inter,2,0.071334,2.6428,False,"{1: 0.1228, 2: 0.0713, 3: 0.1613, 4: 0.2587, 5: 0.1611}",Daily
LEAD,HANGSENG,Commodites,Indices,Inter,1,0.0,29.5402,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
LEAD,NIKKEI225,Commodites,Indices,Inter,1,0.002181,9.4077,True,"{1: 0.0022, 2: 0.0147, 3: 0.0073, 4: 0.0179, 5: 0.0342}",Daily
LEAD,NASDAQ100,Commodites,Indices,Inter,2,0.057138,2.8652,False,"{1: 0.2784, 2: 0.0571, 3: 0.153, 4: 0.2724, 5: 0.2098}",Daily
LEAD,RUSSELL2000,Commodites,Indices,Inter,2,0.0053,5.2497,True,"{1: 0.1924, 2: 0.0053, 3: 0.0122, 4: 0.0324, 5: 0.0096}",Daily
LEAD,EUROSTOXX50,Commodites,Indices,Inter,2,0.229445,1.4729,False,"{1: 0.6698, 2: 0.2294, 3: 0.4127, 4: 0.5484, 5: 0.4119}",Daily
LEAD,VIX,Commodites,Indices,Inter,2,0.198307,1.6189,False,"{1: 0.8751, 2: 0.1983, 3: 0.4214, 4: 0.6395, 5: 0.4177}",Daily
AUDJPY,TY_US10Y,FX_G10,Bonds,Inter,5,0.000421,4.5155,True,"{1: 0.0382, 2: 0.0082, 3: 0.0269, 4: 0.0461, 5: 0.0004}",Daily
AUDJPY,RX_BUND,FX_G10,Bonds,Inter,5,0.552966,0.7952,False,"{1: 0.7166, 2: 0.6483, 3: 0.714, 4: 0.8201, 5: 0.553}",Daily
AUDJPY,G_GILT,FX_G10,Bonds,Inter,5,0.112997,1.7825,False,"{1: 0.5347, 2: 0.4408, 3: 0.1691, 4: 0.1723, 5: 0.113}",Daily
AUDJPY,OAT_FRANCE,FX_G10,Bonds,Inter,5,0.362474,1.0923,False,"{1: 0.5957, 2: 0.81, 3: 0.9298, 4: 0.9745, 5: 0.3625}",Daily
AUDJPY,ZINC,FX_G10,Commodites,Inter,1,0.132041,2.2696,False,"{1: 0.132, 2: 0.159, 3: 0.2378, 4: 0.3756, 5: 0.5116}",Daily
AUDJPY,LEAD,FX_G10,Commodites,Inter,2,0.064302,2.7468,False,"{1: 0.131, 2: 0.0643, 3: 0.1246, 4: 0.2136, 5: 0.3264}",Daily
AUDJPY,AUDUSD,FX_G10,FX_G10,Intra,1,0.339569,0.9124,False,"{1: 0.3396, 2: 0.5934, 3: 0.6193, 4: 0.756, 5: 0.8557}",Daily
AUDJPY,BRENT_CRUDE,FX_G10,Commodites,Inter,5,0.018083,2.7327,True,"{1: 0.1258, 2: 0.4054, 3: 0.607, 4: 0.4156, 5: 0.0181}",Daily
AUDJPY,WTI_CRUDE,FX_G10,Commodites,Inter,5,0.004672,3.3905,True,"{1: 0.4273, 2: 0.3647, 3: 0.6551, 4: 0.5108, 5: 0.0047}",Daily
AUDJPY,EURCHF,FX_G10,FX_G10,Intra,5,0.183766,1.5083,False,"{1: 0.3349, 2: 0.3261, 3: 0.4987, 4: 0.5643, 5: 0.1838}",Daily
AUDJPY,EURGBP,FX_G10,FX_G10,Intra,1,0.069132,3.306,False,"{1: 0.0691, 2: 0.117, 3: 0.2207, 4: 0.0712, 5: 0.1053}",Daily
AUDJPY,EURJPY,FX_G10,FX_G10,Intra,2,0.094788,2.3581,False,"{1: 0.3115, 2: 0.0948, 3: 0.192, 4: 0.2618, 5: 0.3383}",Daily
AUDJPY,EURUSD,FX_G10,FX_G10,Intra,3,0.075642,2.2975,False,"{1: 0.0937, 2: 0.219, 3: 0.0756, 4: 0.1389, 5: 0.2233}",Daily
AUDJPY,GBPJPY,FX_G10,FX_G10,Intra,2,0.115678,2.1586,False,"{1: 0.162, 2: 0.1157, 3: 0.2279, 4: 0.2978, 5: 0.409}",Daily
AUDJPY,GBPUSD,FX_G10,FX_G10,Intra,4,0.136993,1.7463,False,"{1: 0.1952, 2: 0.2752, 3: 0.2827, 4: 0.137, 5: 0.2038}",Daily
AUDJPY,GOLD,FX_G10,Commodites,Inter,3,0.152309,1.7618,False,"{1: 0.3615, 2: 0.6402, 3: 0.1523, 4: 0.241, 5: 0.1605}",Daily
AUDJPY,COPPER,FX_G10,Commodites,Inter,1,0.072881,3.2193,False,"{1: 0.0729, 2: 0.1703, 3: 0.2924, 4: 0.3917, 5: 0.4245}",Daily
AUDJPY,NAT_GAS,FX_G10,Commodites,Inter,5,0.004032,3.4608,True,"{1: 0.9731, 2: 0.7416, 3: 0.8213, 4: 0.0779, 5: 0.004}",Daily
AUDJPY,NZDUSD,FX_G10,FX_G10,Intra,1,0.518031,0.4179,False,"{1: 0.518, 2: 0.8339, 3: 0.8668, 4: 0.9285, 5: 0.9459}",Daily
AUDJPY,PLATINUM,FX_G10,Commodites,Inter,1,0.117357,2.4537,False,"{1: 0.1174, 2: 0.3839, 3: 0.5585, 4: 0.6653, 5: 0.8547}",Daily
AUDJPY,SILVER,FX_G10,Commodites,Inter,1,0.09428,2.8016,False,"{1: 0.0943, 2: 0.5089, 3: 0.3066, 4: 0.4454, 5: 0.5489}",Daily
AUDJPY,USDCAD,FX_G10,FX_G10,Intra,3,0.301703,1.2176,False,"{1: 0.7086, 2: 0.7884, 3: 0.3017, 4: 0.4435, 5: 0.4857}",Daily
AUDJPY,USDCHF,FX_G10,FX_G10,Intra,1,0.017515,5.6507,True,"{1: 0.0175, 2: 0.046, 3: 0.0606, 4: 0.0786, 5: 0.1004}",Daily
AUDJPY,USDJPY,FX_G10,FX_G10,Intra,3,0.013758,3.5571,True,"{1: 0.0347, 2: 0.0143, 3: 0.0138, 4: 0.015, 5: 0.0289}",Daily
AUDJPY,USDNOK,FX_G10,FX_G10,Intra,5,0.0,8.869,True,"{1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
AUDJPY,USDSEK,FX_G10,FX_G10,Intra,1,0.231351,1.4332,False,"{1: 0.2314, 2: 0.4516, 3: 0.3172, 4: 0.4798, 5: 0.5363}",Daily
AUDJPY,ASX200,FX_G10,Indices,Inter,4,0.007437,3.4964,True,"{1: 0.008, 2: 0.0775, 3: 0.0704, 4: 0.0074, 5: 0.0113}",Daily
AUDJPY,DOWJONES,FX_G10,Indices,Inter,1,0.000622,11.7365,True,"{1: 0.0006, 2: 0.1942, 3: 0.2938, 4: 0.0362, 5: 0.0448}",Daily
AUDJPY,CAC40,FX_G10,Indices,Inter,3,0.01906,3.3194,True,"{1: 0.5653, 2: 0.5229, 3: 0.0191, 4: 0.0305, 5: 0.026}",Daily
AUDJPY,FTSE100,FX_G10,Indices,Inter,3,0.011533,3.6852,True,"{1: 0.927, 2: 0.5494, 3: 0.0115, 4: 0.0201, 5: 0.0141}",Daily
AUDJPY,DAX,FX_G10,Indices,Inter,5,0.069488,2.0447,False,"{1: 0.9665, 2: 0.407, 3: 0.1181, 4: 0.1729, 5: 0.0695}",Daily
AUDJPY,SP500,FX_G10,Indices,Inter,1,0.001912,9.6503,True,"{1: 0.0019, 2: 0.0886, 3: 0.1574, 4: 0.01, 5: 0.0093}",Daily
AUDJPY,HANGSENG,FX_G10,Indices,Inter,1,0.449638,0.5717,False,"{1: 0.4496, 2: 0.6747, 3: 0.8212, 4: 0.8784, 5: 0.7987}",Daily
AUDJPY,NIKKEI225,FX_G10,Indices,Inter,1,0.090917,2.86,False,"{1: 0.0909, 2: 0.4521, 3: 0.1934, 4: 0.0909, 5: 0.1608}",Daily
AUDJPY,NASDAQ100,FX_G10,Indices,Inter,1,0.018917,5.5155,True,"{1: 0.0189, 2: 0.0359, 3: 0.0978, 4: 0.0499, 5: 0.0436}",Daily
AUDJPY,RUSSELL2000,FX_G10,Indices,Inter,1,0.004869,7.9401,True,"{1: 0.0049, 2: 0.2571, 3: 0.2293, 4: 0.0465, 5: 0.0486}",Daily
AUDJPY,EUROSTOXX50,FX_G10,Indices,Inter,3,0.032785,2.9212,True,"{1: 0.6963, 2: 0.3303, 3: 0.0328, 4: 0.0462, 5: 0.0475}",Daily
AUDJPY,VIX,FX_G10,Indices,Inter,4,0.041577,2.4867,True,"{1: 0.6681, 2: 0.0729, 3: 0.266, 4: 0.0416, 5: 0.0936}",Daily
AUDUSD,TY_US10Y,FX_G10,Bonds,Inter,5,0.00934,3.0569,True,"{1: 0.0293, 2: 0.0427, 3: 0.0535, 4: 0.1085, 5: 0.0093}",Daily
AUDUSD,RX_BUND,FX_G10,Bonds,Inter,3,0.27334,1.2981,False,"{1: 0.3621, 2: 0.4808, 3: 0.2733, 4: 0.4297, 5: 0.3473}",Daily
AUDUSD,G_GILT,FX_G10,Bonds,Inter,1,0.409546,0.6803,False,"{1: 0.4095, 2: 0.4102, 3: 0.5635, 4: 0.723, 5: 0.4452}",Daily
AUDUSD,OAT_FRANCE,FX_G10,Bonds,Inter,5,0.074549,2.0074,False,"{1: 0.8739, 2: 0.415, 3: 0.2461, 4: 0.2242, 5: 0.0745}",Daily
AUDUSD,ZINC,FX_G10,Commodites,Inter,2,0.036359,3.3182,True,"{1: 0.0409, 2: 0.0364, 3: 0.0573, 4: 0.0512, 5: 0.0795}",Daily
AUDUSD,LEAD,FX_G10,Commodites,Inter,2,0.017966,4.025,True,"{1: 0.1048, 2: 0.018, 3: 0.0313, 4: 0.0198, 5: 0.0271}",Daily
AUDUSD,AUDJPY,FX_G10,FX_G10,Intra,1,0.057109,3.6224,False,"{1: 0.0571, 2: 0.091, 3: 0.1506, 4: 0.2056, 5: 0.3031}",Daily
AUDUSD,BRENT_CRUDE,FX_G10,Commodites,Inter,5,0.10416,1.8271,False,"{1: 0.3977, 2: 0.534, 3: 0.7148, 4: 0.8013, 5: 0.1042}",Daily
AUDUSD,WTI_CRUDE,FX_G10,Commodites,Inter,5,0.005791,3.2877,True,"{1: 0.5548, 2: 0.3225, 3: 0.6549, 4: 0.7892, 5: 0.0058}",Daily
AUDUSD,EURCHF,FX_G10,FX_G10,Intra,1,0.069703,3.2925,False,"{1: 0.0697, 2: 0.1745, 3: 0.3161, 4: 0.334, 5: 0.1962}",Daily
AUDUSD,EURGBP,FX_G10,FX_G10,Intra,1,0.18134,1.7875,False,"{1: 0.1813, 2: 0.3891, 3: 0.571, 4: 0.6425, 5: 0.546}",Daily
AUDUSD,EURJPY,FX_G10,FX_G10,Intra,4,0.330923,1.1504,False,"{1: 0.8689, 2: 0.3498, 3: 0.5604, 4: 0.3309, 5: 0.4657}",Daily
AUDUSD,EURUSD,FX_G10,FX_G10,Intra,1,0.043455,4.0813,True,"{1: 0.0435, 2: 0.1317, 3: 0.1377, 4: 0.2383, 5: 0.2938}",Daily
AUDUSD,GBPJPY,FX_G10,FX_G10,Intra,2,0.213501,1.545,False,"{1: 0.4929, 2: 0.2135, 3: 0.4004, 4: 0.4746, 5: 0.6003}",Daily
AUDUSD,GBPUSD,FX_G10,FX_G10,Intra,1,0.494181,0.4675,False,"{1: 0.4942, 2: 0.7309, 3: 0.5931, 4: 0.5962, 5: 0.7383}",Daily
AUDUSD,GOLD,FX_G10,Commodites,Inter,3,0.053482,2.5578,False,"{1: 0.5164, 2: 0.1542, 3: 0.0535, 4: 0.1064, 5: 0.0908}",Daily
AUDUSD,COPPER,FX_G10,Commodites,Inter,1,0.069653,3.2937,False,"{1: 0.0697, 2: 0.1179, 3: 0.1536, 4: 0.228, 5: 0.2906}",Daily
AUDUSD,NAT_GAS,FX_G10,Commodites,Inter,5,0.176419,1.5319,False,"{1: 0.7583, 2: 0.6242, 3: 0.7262, 4: 0.3567, 5: 0.1764}",Daily
AUDUSD,NZDUSD,FX_G10,FX_G10,Intra,2,0.142587,1.9491,False,"{1: 0.3237, 2: 0.1426, 3: 0.2011, 4: 0.2275, 5: 0.3032}",Daily
AUDUSD,PLATINUM,FX_G10,Commodites,Inter,2,0.132582,2.022,False,"{1: 0.3038, 2: 0.1326, 3: 0.3266, 4: 0.5153, 5: 0.1407}",Daily
AUDUSD,SILVER,FX_G10,Commodites,Inter,1,0.054782,3.6918,False,"{1: 0.0548, 2: 0.3626, 3: 0.2628, 4: 0.5762, 5: 0.7128}",Daily
AUDUSD,USDCAD,FX_G10,FX_G10,Intra,1,0.223843,1.4802,False,"{1: 0.2238, 2: 0.4813, 3: 0.7089, 4: 0.8434, 5: 0.8305}",Daily
AUDUSD,USDCHF,FX_G10,FX_G10,Intra,1,0.005847,7.6084,True,"{1: 0.0058, 2: 0.0186, 3: 0.036, 4: 0.055, 5: 0.052}",Daily
AUDUSD,USDJPY,FX_G10,FX_G10,Intra,3,0.009618,3.8168,True,"{1: 0.0251, 2: 0.0103, 3: 0.0096, 4: 0.0114, 5: 0.022}",Daily
AUDUSD,USDNOK,FX_G10,FX_G10,Intra,4,0.0,49.9127,True,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}",Daily
AUDUSD,USDSEK,FX_G10,FX_G10,Intra,1,0.014071,6.0367,True,"{1: 0.0141, 2: 0.0492, 3: 0.1044, 4: 0.1593, 5: 0.2405}",Daily
AUDUSD,ASX200,FX_G10,Indices,Inter,1,0.00355,8.515,True,"{1: 0.0035, 2: 0.0286, 3: 0.0612, 4: 0.0309, 5: 0.0394}",Daily
AUDUSD,DOWJONES,FX_G10,Indices,Inter,1,0.000108,15.038,True,"{1: 0.0001, 2: 0.0036, 3: 0.0081, 4: 0.0044, 5: 0.0075}",Daily
AUDUSD,CAC40,FX_G10,Indices,Inter,3,0.012129,3.6486,True,"{1: 0.1835, 2: 0.1946, 3: 0.0121, 4: 0.0278, 5: 0.0353}",Daily
AUDUSD,FTSE100,FX_G10,Indices,Inter,3,0.014965,3.4959,True,"{1: 0.0808, 2: 0.0437, 3: 0.015, 4: 0.0389, 5: 0.0348}",Daily
AUDUSD,DAX,FX_G10,Indices,Inter,3,0.040507,2.7646,True,"{1: 0.1626, 2: 0.1499, 3: 0.0405, 4: 0.0729, 5: 0.0763}",Daily
AUDUSD,SP500,FX_G10,Indices,Inter,1,0.000995,10.8594,True,"{1: 0.001, 2: 0.0076, 3: 0.0173, 4: 0.004, 5: 0.0067}",Daily
AUDUSD,HANGSENG,FX_G10,Indices,Inter,2,0.376086,0.9783,False,"{1: 0.7776, 2: 0.3761, 3: 0.4908, 4: 0.6879, 5: 0.6288}",Daily
AUDUSD,NIKKEI225,FX_G10,Indices,Inter,5,0.009359,3.056,True,"{1: 0.6014, 2: 0.389, 3: 0.0261, 4: 0.0191, 5: 0.0094}",Daily
AUDUSD,NASDAQ100,FX_G10,Indices,Inter,2,0.019545,3.9405,True,"{1: 0.0283, 2: 0.0195, 3: 0.0642, 4: 0.0643, 5: 0.0983}",Daily
AUDUSD,RUSSELL2000,FX_G10,Indices,Inter,5,0.012349,2.9207,True,"{1: 0.0171, 2: 0.0356, 3: 0.0387, 4: 0.0164, 5: 0.0123}",Daily
AUDUSD,EUROSTOXX50,FX_G10,Indices,Inter,3,0.028112,3.0345,True,"{1: 0.2384, 2: 0.2312, 3: 0.0281, 4: 0.0665, 5: 0.0934}",Daily
AUDUSD,VIX,FX_G10,Indices,Inter,2,0.007272,4.9322,True,"{1: 0.662, 2: 0.0073, 3: 0.031, 4: 0.0219, 5: 0.0453}",Daily
